latitude,longitude,year,month,day,cp,e,ilspf,lsp,pev,tcrw,tp,swvl1,swvl2,ro
17.0,77.75,2019,9,14,0.00014187256,-0.00041117356,0.19167441,0.000104506966,-0.00044239732000000005,0.015609503,0.0002460368,0.42548263,0.42255172,4.2659230000000005e-06
17.0,77.25,2019,3,13,0.0,-0.000203544,0.0,0.0,-0.0009245628,0.0,0.0,0.2445955,0.2899962,0.0
17.0,77.5,2018,3,27,0.0,-0.00032774082999999997,0.0,0.0,-0.0008898132000000001,0.0,0.0,0.26570920000000003,0.30172009999999994,1.4626421000000002e-06
17.25,77.0,2018,3,28,0.0,-0.00036795940000000003,0.0,0.0,-0.00091671164,0.0,0.0,0.25691283,0.30500305,0.0
17.0,77.75,2018,9,18,1.0444783e-05,-0.00038338114999999996,0.5602673,0.00014217105,-0.00041219309999999997,0.0015815496,0.0001525036,0.43130159999999995,0.31425598,1.706183e-06
17.25,77.75,2018,12,20,2.1760352000000002e-06,-0.00018903756999999997,0.0,0.0,-0.00043564807999999997,0.0,1.9441359e-06,0.27620426,0.3222063,4.8754737e-07
18.0,77.25,2019,7,11,8.413708e-05,-0.00036073854,0.10001069,7.781107e-05,-0.00048342388,0.0022004843,0.00016222429,0.48892257,0.4755342000000001,1.4626421000000002e-06
17.25,77.25,2018,10,6,0.0,-0.00032375596,0.0,0.0,-0.00081222673,0.0,0.0,0.28388253,0.2981568,0.0
17.25,77.5,2019,5,18,0.0,-0.00033363953,0.0,0.0,-0.0011466178,0.0,0.0,0.24421868,0.28952890000000003,0.0
17.0,78.0,2018,5,12,9.283889000000001e-06,-0.00031167187,0.0,0.0,-0.0009414457000000001,0.0,9.5046125e-06,0.13809426,0.15711942,7.310881999999999e-07
17.75,77.75,2018,5,25,0.0,-0.00032442162,0.0,0.0,-0.0011157839999999999,0.0003781318700000001,0.0,0.22058469,0.24395344,7.310881999999999e-07
17.75,77.5,2018,9,17,5.0046947e-05,-0.00043523998,0.0,7.656869e-06,-0.0006164995,0.0004813671,5.767494399999999e-05,0.30920908,0.32050055,1.4626421000000002e-06
17.0,77.25,2019,11,14,2.6981812e-05,-0.00039907102,0.0,8.070841e-06,-0.00048478157,0.0040227175,3.520958e-05,0.37342113,0.3977954,7.922761e-06
17.0,78.0,2019,7,16,2.5966205e-05,-0.00038082933,0.10001069,1.9452535e-05,-0.0005921394,0.018325686,4.4930259999999996e-05,0.30674437,0.29789394,4.8754737e-07
17.75,78.0,2019,3,21,0.0,-0.0002795802,0.0,0.0,-0.00091468496,0.00013756752000000002,0.0,0.21443218,0.25257552,4.8754737e-07
18.0,77.75,2019,9,20,4.1053165e-05,-0.00033868767999999994,0.10001069,0.0,-0.00042626214999999995,0.00024068355999999998,4.1041990000000004e-05,0.49367285,0.5026972,1.4626421000000002e-06
17.0,77.5,2019,9,2,4.0037557e-05,-0.00027521627,0.39587688,8.96072e-05,-0.00029641355,0.0073233843,0.00012960657,0.4976942,0.5036435,2.6812777e-06
17.5,77.0,2019,1,26,1.1024997e-05,-0.00018588479999999999,0.21477729,0.0,-0.00045113388,0.011242986000000002,1.1016615e-05,0.18630737,0.21880576,4.8754737e-07
17.0,78.0,2019,9,12,0.00011924235,-0.0003808571,0.10001069,5.3391792e-05,-0.00042941050000000003,0.0013408660999999998,0.0001725927,0.37669507,0.38261917,2.4377368e-06
17.5,77.0,2019,8,12,0.00013476424,-0.00045770692,0.10001069,5.0494447e-05,-0.00055426115,0.021007538,0.00018490572,0.40032905,0.40650508,2.4377368e-06
17.75,78.0,2018,9,6,3.249431e-05,-0.00035604177000000004,0.0,0.0,-0.0004714996,0.0003781318700000001,3.2401644e-05,0.3553837,0.37593064,2.803281e-06
17.25,77.5,2018,5,7,0.0,-0.0003016311,0.0,0.0,-0.0009884344,0.0,0.0,0.24287823,0.292105,9.750947e-07
18.0,77.0,2019,5,29,0.0,-6.452639e-05,0.0,0.0,-0.0010794603,0.0,0.0,0.246356,0.2678452,0.0
17.25,77.25,2019,6,27,0.00012591528,-0.00041811703999999997,0.16495505,0.00011878646999999999,-0.0006504424,0.028571606,0.0002445248,0.4252232,0.35162413,1.4626421000000002e-06
17.25,78.0,2018,9,3,4.337402e-05,-0.00032909994,0.0,1.0968186000000001e-05,-0.00042606538,0.009523869,5.4434872999999996e-05,0.37455776,0.38972244,1.4626421000000002e-06
17.75,78.0,2019,4,25,0.0,-0.00029395722,0.0,0.0,-0.0010254468,0.0,0.0,0.21254814,0.24475373,4.8754737e-07
17.0,78.0,2019,1,27,0.00071356865,-0.00014921655,1.0,0.0030727190000000002,-9.328773000000001e-05,0.3672027,0.0037860290000000002,0.2164089,0.17249428,2.3889821e-05
17.75,77.5,2019,4,23,1.2330245e-05,-0.00020422816999999998,0.0,0.0,-0.00089782174,0.0,1.2312550000000001e-05,0.20059524,0.22837414,2.4354085000000004e-07
17.5,77.25,2018,10,15,0.0,-0.00040649527,0.0,0.0,-0.0007661235,0.0004813671,0.0,0.18115558,0.2323931,4.8754737e-07
17.25,77.5,2018,11,13,0.0,-0.00032707513,0.0,0.0,-0.00076386065,0.0,0.0,0.27200994,0.31742209999999993,2.4354085000000004e-07
17.0,77.0,2018,12,26,0.0,-0.00020493083999999998,0.0,0.0,-0.00050152675,0.0,0.0,0.27683434,0.31907523,0.0
17.25,77.25,2018,4,27,0.0,-0.0002884653,0.0,0.0,-0.0009107692,0.0,0.0,0.24483022,0.29359457,4.8754737e-07
17.5,77.0,2018,4,20,0.0,-0.0003102758,0.0,0.0,-0.0011086610000000002,0.0,0.0,0.16621909,0.18519372,4.8754737e-07
17.0,77.75,2019,8,16,9.559700000000001e-05,-0.00038659864000000003,0.19307831,7.3051546e-05,-0.00044265309999999997,0.0091456175,0.00016935262999999998,0.41823679999999996,0.41505706,2.4377368e-06
17.75,77.0,2018,3,2,0.0,-0.00028754998,0.0,0.0,-0.0008648430999999999,0.0,0.0,0.21799645,0.25329986,2.4377368e-06
17.5,77.75,2018,8,5,0.00021962634999999998,-0.00042902690000000003,0.16333756,8.919323e-05,-0.00053377735,0.010864735,0.00030889595,0.3233487,0.31987554,2.4377368e-06
17.75,77.25,2018,10,11,0.0,-0.0004734153,0.0,0.0,-0.00097647076,0.0,0.0,0.25934050000000003,0.2983554,4.8754737e-07
17.75,78.0,2019,6,17,0.0,-0.00015971961,0.0,0.0,-0.0007463481,0.00024068355999999998,0.0,0.210312,0.22732267,4.8754737e-07
17.75,77.0,2019,5,2,0.0,-0.00013004108,0.0,0.0,-0.0009838103,0.0,0.0,0.20255959,0.22270204,0.0
17.75,78.0,2018,9,21,0.0,-0.00019038743999999998,0.25927395,0.00044720805999999997,-0.00012144556999999999,0.26635949999999997,0.0004473594,0.44761556,0.34789723,5.728565e-06
17.75,78.0,2019,12,20,0.0,-0.00027329318,0.0,0.0,-0.00055638625,0.0,0.0,0.24140188,0.28489658,7.678755e-06
17.0,78.0,2019,10,21,1.30557455e-05,-0.0002498832,0.5498909000000001,1.676241e-05,-0.00026713416,0.0019598007,3.0025374e-05,0.396388,0.39821014,3.0468217999999997e-06
17.5,77.25,2018,8,23,0.000105316285,-0.00030282377999999994,0.53551644,4.1397288e-07,-0.00036754595999999995,0.0034037828000000004,0.000105845276,0.4096443,0.41385955,1.9501895e-06
17.0,77.75,2019,5,25,0.0,-0.00029031443,0.0,0.0,-0.0009975448,0.0,0.0,0.21758257,0.22248006,0.0
17.5,77.25,2019,8,22,4.3520704000000004e-06,-0.00042078905999999995,0.0,0.0,-0.0005231518,0.0004813671,4.3199397999999995e-06,0.39876005,0.3756736,4.8754737e-07
17.5,77.75,2018,7,31,0.00030855042999999995,-0.00039282095,0.43759632,6.0634688e-05,-0.00047809142,0.00013756752000000002,0.00036916323,0.34596345,0.3524069,3.2908283e-06
17.0,78.0,2019,3,25,0.0,-0.0002844989,0.0,0.0,-0.0009141142999999999,0.0009627342,0.0,0.122008815,0.163732,4.8754737e-07
18.0,78.0,2019,9,9,4.047295e-05,-0.0003999586,0.0,2.3798551000000002e-05,-0.000538244,0.02919054,6.437115399999999e-05,0.46076068,0.47058642,2.4377368e-06
17.5,77.5,2018,6,8,9.48715e-05,-0.00029234847,0.39450353,4.635565e-05,-0.00031182065,0.071033716,0.00014105532,0.42770028,0.40957773,1.4626421000000002e-06
17.75,77.5,2019,11,6,4.496891e-06,-0.00054270215,0.0,0.0,-0.0006469005,0.0,4.3199397999999995e-06,0.42532822,0.43451512,6.545428e-05
18.0,77.0,2018,1,3,0.0,-0.00020725148999999998,0.0,0.0,-0.0006094945,0.0,0.0,0.2726956,0.29587278,4.0219165e-06
17.25,77.5,2018,9,19,2.9157847000000003e-05,-0.0005307661,0.10001069,5.173497e-06,-0.000665023,0.0034037828000000004,3.434578e-05,0.45990822,0.40916297,9.750947e-07
17.75,77.0,2018,3,21,0.0,-0.00021495312000000002,0.0,0.0,-0.0008574247999999999,0.0,0.0,0.19294786,0.23318754,1.9501895e-06
17.0,77.25,2019,7,7,0.0001971419,-0.0003128276,0.6637571999999999,0.00011485442499999999,-0.00045009102999999995,0.012927771000000001,0.00031191994999999996,0.47392429999999997,0.4632495,2.4377368e-06
18.0,77.0,2019,8,7,9.458139499999999e-05,-0.00017194236,0.9821769,0.00028041052,-0.00013726589,0.14622784,0.00037521124,0.499745,0.50267386,6.703660000000001e-06
17.0,77.25,2018,11,24,0.0,-0.00022731457000000003,0.0,0.0,-0.0007253133999999999,0.0,0.0,0.28166490000000005,0.29008967,0.0
17.75,77.5,2019,7,28,2.7417205e-05,-0.0002700572,0.9416781999999999,0.00036008422999999994,-0.00019643464,0.28465086,0.00038773986000000004,0.4812134,0.47615337,3.7783757000000005e-06
17.0,77.5,2018,9,29,1.3781246e-05,-0.00048011837999999997,0.0,1.8626451e-06,-0.0005954451,0.0,1.5768688e-05,0.41866302,0.39252052,7.310881999999999e-07
18.0,77.0,2019,6,28,3.3364631e-06,-0.00024076697999999997,0.11023453,6.2081963e-06,-0.00047647790000000003,0.005982518,9.5046125e-06,0.4093725,0.36099390000000003,0.0
17.5,77.75,2018,2,15,0.0,-0.0002008905,0.0,0.0,-0.0006832636,0.0,0.0,0.16699123,0.22074513,2.803281e-06
18.0,77.75,2019,8,18,8.5588545e-06,-0.00040620865,0.0,2.4419277999999998e-05,-0.0005209282400000001,0.0022004843,3.2401644e-05,0.43146217,0.44244206,9.750947e-07
17.75,77.0,2019,8,6,0.0006475649,-0.00020458875,0.91387546,0.00015313923,-0.00020438415,0.037614226,0.0008005374000000001,0.47386873,0.47184235,2.0964537e-05
17.75,77.75,2019,6,24,2.3355241999999998e-05,-0.00039391193,0.10001069,1.572771e-05,-0.0006416074,0.0009627342,3.9097853e-05,0.38938305,0.29605386,0.0
17.75,77.25,2019,1,26,2.0018778999999998e-05,-0.00015080681,0.17028064,0.00010533491000000001,-0.00032305619999999996,0.0066013336,0.00012550223999999998,0.23971550000000003,0.26486020000000005,1.2186356e-06
17.75,78.0,2018,3,16,2.9010698e-07,-0.0002659891,0.0,0.0,-0.0006487698,0.0019598007,4.3213366999999996e-07,0.21683513,0.25587595,2.4377368e-06
17.5,77.0,2019,2,11,0.0,-0.00019924477,0.0,0.0,-0.0006318476,0.0,0.0,0.17074698,0.20070292,2.4354085000000004e-07
18.0,77.25,2018,4,14,2.6401598e-05,-0.00037044648,0.0,0.0,-0.0008079961999999999,0.00024068355999999998,2.6785302999999997e-05,0.29427877,0.3052776,1.4626421000000002e-06
17.5,77.25,2018,4,25,0.0,-0.000247655,0.0,0.0,-0.0009944359,0.0,0.0,0.14588372,0.17738362,4.8754737e-07
17.75,78.0,2019,4,7,2.6109628e-06,-0.000349126,0.0,0.0,-0.0010128929,0.0,2.8079376000000003e-06,0.22931926,0.25716692,2.4354085000000004e-07
17.75,77.0,2019,1,22,0.0,-0.00019133973000000002,0.0,0.0,-0.00064487377,0.0,0.0,0.21614945,0.2592699,2.4354085000000004e-07
17.5,78.0,2018,2,21,0.0,-0.00027591895,0.0,0.0,-0.00077525363,0.0,0.0,0.18764164,0.25444478,3.2908283e-06
17.75,77.0,2018,6,24,0.0001106835,-0.00038226242999999993,0.0,2.1522399e-05,-0.00054304523,0.0011001825,0.00013198284,0.43778145,0.42128995,1.4626421000000002e-06
17.75,77.25,2018,3,12,0.0,-0.00028586725,0.0,0.0,-0.0009691115699999999,0.0,0.0,0.21920100000000003,0.25148314,2.4377368e-06
18.0,77.5,2018,1,27,0.0,-0.0002615882,0.0,0.0,-0.0007158291,0.0,0.0,0.270373,0.30928487,4.509464e-06
17.0,77.5,2018,9,24,4.6420377e-05,-0.000537876,0.0,1.0346994000000002e-06,-0.0006573293400000001,0.004160285,4.6658329999999995e-05,0.40916866,0.41008008,9.750947e-07
17.0,77.5,2018,2,6,0.0,-0.00027685275,0.0,0.0,-0.0007504212599999999,0.0,0.0,0.265598,0.30665618,2.803281e-06
17.25,77.75,2018,11,2,4.5840163e-05,-0.00026883677,0.11865777,2.0901206999999998e-05,-0.00055030605,0.0045040846,6.674741999999999e-05,0.27634633,0.3304545,1.2186356e-06
17.25,77.5,2018,11,28,0.0,-0.00023184492999999998,0.0,0.0,-0.00064934045,0.0,0.0,0.2646467,0.3011827,4.8754737e-07
17.0,77.5,2019,12,2,1.1604279e-06,-0.00019152465,0.17861229,2.1935906e-05,-0.00025070386000000005,0.0031630993,2.2897031000000003e-05,0.41577208,0.3384632,1.5113968e-05
18.0,77.25,2019,7,9,2.8867740000000004e-05,-0.00025163987,0.0,7.656869e-06,-0.0003703204,0.007564068,3.6289915e-05,0.45059916,0.44056693,0.0
17.5,77.25,2019,2,3,0.0,-0.00024266234,0.0,0.0,-0.0006450901999999999,0.0,0.0,0.18637532,0.20111182,0.0
17.25,77.75,2019,1,3,0.0,-0.00023496072,0.0,0.0,-0.0005941267599999999,0.0,0.0,0.25197107,0.30872408,4.8754737e-07
17.25,77.0,2019,5,31,0.0,-0.00017712917000000002,0.0,0.0,-0.0008566968,0.0024411678,0.0,0.24562089999999998,0.28133327,0.0
17.0,77.25,2018,9,9,7.151626e-05,-0.0004602495,0.10001069,1.9039027000000002e-05,-0.0005753352,0.016847253,9.050871999999999e-05,0.3754967,0.38705286,9.750947e-07
17.25,77.25,2018,11,17,4.787091e-05,-0.00024897713,0.0,1.0968186000000001e-05,-0.0005705733999999999,0.019047737,5.8754813000000004e-05,0.26616013,0.30580917,4.8754737e-07
17.75,77.25,2018,10,8,2.3208558999999998e-06,-0.00046955985999999996,0.0,0.0,-0.0008247413,0.0004813671,2.375804e-06,0.28249884,0.30724618,1.2186356e-06
18.0,78.0,2019,9,22,0.00012402934999999999,-0.00044459657999999997,0.10001069,6.2081963e-06,-0.00061055704,0.009523869,0.00013025478,0.44014734,0.45181766,4.2659230000000005e-06
17.5,77.75,2019,1,4,0.0,-0.00021513805000000002,0.0,0.0,-0.0006475104599999999,0.0,0.0,0.19168153,0.22100799999999998,4.8754737e-07
17.5,77.5,2018,12,19,0.0,-0.00021331664,0.0,0.0,-0.00051547773,0.0,0.0,0.20164537,0.21319789999999997,4.8754737e-07
18.0,78.0,2018,4,22,0.0,-0.00026406604,0.0,0.0,-0.0010277883999999999,0.0,0.0,0.20634004,0.25921148,2.4377368e-06
17.25,77.5,2019,4,10,0.0,-0.00038430572,0.0,0.0,-0.00094856875,0.0,0.0,0.24750495,0.3035193,0.0
17.25,77.25,2018,7,27,4.525995e-05,-0.00025601307,0.0,0.0,-0.00033348504999999997,0.00123775,4.4930259999999996e-05,0.42603859999999993,0.43172288,4.8754737e-07
18.0,77.25,2018,7,7,0.00040864480000000006,-0.00013814951,0.92046756,8.733058e-05,-0.00019857945,0.07997322,0.00049596187,0.45326155,0.41480002,4.2659230000000005e-06
17.0,77.25,2018,9,13,7.833354000000001e-06,-0.00046791413,0.0,0.0,-0.0006708081,0.0013408660999999998,8.2082115e-06,0.32341665,0.35473764,4.8754737e-07
17.0,77.25,2019,5,17,0.0,-0.00021772682999999997,0.0,0.0,-0.0010752494,0.0,0.0,0.24829563,0.28822040000000004,0.0
17.0,78.0,2019,8,15,0.00011445535,-0.00040914878,0.10001069,6.4773485e-05,-0.00047395922999999993,0.010864735,0.00017928936999999997,0.36632353,0.36584234,1.9501895e-06
17.25,77.0,2018,10,25,0.0,-0.00020519897,0.0,0.0,-0.00065902155,0.00024068355999999998,0.0,0.29500149999999997,0.28441757,0.0
17.75,77.25,2018,8,19,5.4108909999999994e-05,-0.00039530802000000006,0.5431157,0.00011340575,-0.0004425547,0.01220572,0.00016740849,0.45546679999999995,0.44754168,2.803281e-06
17.0,77.0,2019,3,28,0.0,-0.00024645307,0.0,0.0,-0.0009886508,0.0,0.0,0.24329210000000004,0.29302209999999995,0.0
17.75,77.5,2019,2,10,0.0,-0.00019075726000000002,0.0,0.0,-0.00070524286,0.0,0.0,0.21235666,0.24381909,4.8754737e-07
18.0,77.0,2018,5,5,3.3364631e-06,-0.0003086578,0.0,0.0,-0.0009563018,0.0,3.2400712000000003e-06,0.25261968,0.29808086,7.310881999999999e-07
17.25,77.75,2018,2,19,0.0,-0.0002934672,0.0,0.0,-0.0007644510000000001,0.0,0.0,0.23825768,0.30815744,4.509464e-06
17.0,77.0,2018,7,15,2.5241170000000003e-05,-0.00021193904,0.77322876,0.00017217826,-0.00022063738999999997,0.18030065,0.00019743433,0.50691676,0.5044555000000001,5.972106e-06
17.75,77.75,2018,12,18,1.4505348999999999e-06,-0.0001908497,0.0,0.0,-0.0003645944,0.0,1.5120022e-06,0.3047553,0.2802292,9.750947e-07
17.5,77.25,2018,9,23,1.9583851e-05,-0.00046739637,0.0,0.0,-0.0005892272,0.00024068355999999998,1.9656960000000002e-05,0.36221570000000003,0.36033964,4.8754737e-07
18.0,77.25,2018,8,1,0.00025792327,-0.00042004015999999995,0.10001069,2.959324e-05,-0.0005230533999999999,0.0026818514,0.00028751092,0.4036277,0.4043845999999999,2.803281e-06
18.0,78.0,2018,8,12,5.7445373e-05,-0.00017763767,0.9996643,0.00051984563,-0.00010068633,0.12281346,0.0005769659999999999,0.47680290000000003,0.4499951,9.0193935e-06
17.25,78.0,2018,5,13,1.9293278e-05,-0.0004152324,0.0,0.0,-0.0009711972999999999,0.0,1.900876e-05,0.24297705,0.2588785,9.750947e-07
17.5,78.0,2019,6,4,0.0,-0.00031141299999999997,0.0,0.0,-0.0008856613400000001,0.0,0.0,0.22511876,0.2620446,0.0
17.5,77.0,2018,10,11,0.0,-0.00043804143,0.0,0.0,-0.0009342636,0.0,0.0,0.19667272,0.23632443,0.0
17.75,77.5,2019,8,26,7.586833000000001e-05,-0.00021312249,0.0,0.0,-0.00025920432999999995,0.0009627342,7.58199e-05,0.4149196,0.41852692,1.4626421000000002e-06
17.75,78.0,2019,6,25,4.2648986000000006e-05,-0.00040042086000000005,0.15918699,2.04877e-05,-0.0006588444,0.0044009686,6.285915e-05,0.40472105,0.30911547,4.8754737e-07
17.0,77.75,2018,6,8,8.790846999999999e-05,-0.00030909234,0.59884334,2.04877e-05,-0.00035835677,0.0071859359999999995,0.00010822154599999999,0.44721407,0.42815956,1.9501895e-06
17.75,77.25,2018,11,27,0.0,-0.00024734065,0.0,0.0,-0.00072157476,0.0,0.0,0.22662600000000002,0.25171095,9.750947e-07
17.5,77.25,2018,9,9,1.4505348999999999e-06,-0.00044686178,0.0,1.4486723e-06,-0.00057687,0.0051229,2.8079376000000003e-06,0.29607016,0.31544182,4.8754737e-07
17.0,77.75,2018,3,16,0.0,-0.00013363763,0.0,0.0,-0.00047472664000000007,0.0004813671,0.0,0.19704336,0.23760957,2.1937302999999996e-06
18.0,77.0,2019,8,6,0.0005712611599999999,-0.00020295226999999998,0.9806815000000001,9.209057e-05,-0.0002227625,0.02564919,0.0006638025,0.49317247,0.49865487,1.8648803e-05
17.5,77.75,2018,5,28,6.2375329999999994e-06,-0.00029656447999999995,0.0,0.0,-0.0008984514,0.0,5.6163409999999996e-06,0.18585643,0.21228078,7.310881999999999e-07
17.5,77.25,2018,4,8,4.9902125999999996e-05,-0.00041561150000000004,0.0,0.0,-0.0009357197,0.0,5.0114467999999995e-05,0.21231958,0.19014147,9.750947e-07
18.0,77.5,2019,1,28,0.0,-0.0002076768,0.0,0.0,-0.00047529726999999996,0.0,0.0,0.30993798,0.3270197,4.8754737e-07
18.0,77.5,2018,10,9,0.0,-0.00040237172,0.0,0.0,-0.0008910332,0.0008594989999999999,0.0,0.29731795,0.31748635,9.750947e-07
18.0,77.75,2018,12,30,0.0,-0.00025868506,0.0,0.0,-0.00058204506,0.0,0.0,0.28691554,0.3264881,7.310881999999999e-07
17.75,77.25,2019,11,11,0.0,-0.0004444764,0.0,0.0,-0.0005904275,0.0,0.0,0.37725103,0.39439565,8.081226e-05
17.0,77.0,2019,2,2,0.0,-0.00018750279999999998,0.0,0.0,-0.0005826944000000001,0.0,0.0,0.2733998,0.30215240000000004,0.0
17.75,77.75,2019,11,16,0.0,-0.00047338754,0.0,0.0,-0.00061972655,0.0,0.0,0.35649559999999997,0.37375176,1.145713e-05
18.0,77.0,2018,12,4,0.0,-0.00017314430000000002,0.0,0.0,-0.0005877317,0.0,0.0,0.26922402,0.30191872,2.4354085000000004e-07
17.25,77.0,2018,6,29,0.00014970591,-0.00030259264,0.25054553,5.5254437e-05,-0.00042781665000000003,0.00123775,0.00020499433999999998,0.46000087,0.43192148,1.4626421000000002e-06
17.0,78.0,2019,11,27,0.0,-0.00034569588,0.0,0.0,-0.000537634,0.0,0.0,0.22484079,0.25995916,3.7783757000000005e-06
17.25,77.25,2018,1,28,0.0,-0.00030004084999999997,0.0,0.0,-0.00066183537,0.0,0.0,0.27027413,0.32337459999999996,9.750947e-07
18.0,77.75,2018,7,3,2.9010698e-07,-0.00023967599999999997,0.5976226,0.00017404043999999998,-0.00036276443,0.23950696,0.00017453683999999996,0.40585148,0.36438197,1.4626421000000002e-06
17.25,78.0,2018,3,11,0.0,-0.00028961175,0.0,0.0,-0.0008156899000000001,0.00024068355999999998,0.0,0.18020429,0.25872663,2.4377368e-06
17.75,77.25,2018,3,23,0.0,-0.00019366964,0.0,0.0,-0.0010020903,0.0,0.0,0.19293551,0.22624783,1.706183e-06
17.0,78.0,2018,2,20,0.0,-0.00020954442,0.0,0.0,-0.0006469989,0.0,0.0,0.124862686,0.16500546,1.4626421000000002e-06
17.5,77.5,2019,12,4,4.353933e-07,-0.00032764836,0.0,0.0,-0.0005608136000000001,0.00024068355999999998,4.3213366999999996e-07,0.22272199999999998,0.25214908,5.241018e-06
18.0,77.0,2019,5,16,0.0,-7.95136e-05,0.0,0.0,-0.0010355805,0.0,0.0,0.24239641,0.26798540000000004,0.0
17.75,77.5,2018,3,24,0.0,-0.00017417982,0.0,0.0,-0.00096702576,0.0,0.0,0.20012578,0.22239244,1.9501895e-06
17.75,77.5,2019,10,25,2.9010698e-07,-0.00029085067000000003,0.0,4.1397288e-07,-0.00029861738,0.00024068355999999998,8.638016999999999e-07,0.46165020000000007,0.4664039000000001,4.9608293999999994e-05
17.5,77.75,2018,11,17,2.4080742e-05,-0.0002702606,0.10001069,1.4486723e-06,-0.0005479645,0.013065219,2.52733e-05,0.19020519,0.2407932,9.750947e-07
17.5,78.0,2019,7,2,1.1024997e-05,-0.00015183307,0.4928967000000001,1.9452535e-05,-0.00017079551,0.07371557,3.0457508e-05,0.46516502,0.45909035,4.8754737e-07
18.0,77.25,2019,1,29,0.0,-0.00023824292,0.0,0.0,-0.00059513026,0.0,0.0,0.29714498,0.31384125,0.0
17.5,77.5,2019,1,4,0.0,-0.00022970918999999998,0.0,0.0,-0.0006206907,0.0,0.0,0.16856025,0.19798662,2.4354085000000004e-07
17.5,77.25,2019,7,7,2.7417205e-05,-0.00030927727,0.15882075,4.2423606e-05,-0.00045894567,0.0018222332,6.9987494e-05,0.38392857,0.36498365,4.8754737e-07
17.0,78.0,2019,5,30,0.0,-0.00027644594,0.0,0.0,-0.0010183435,0.0,0.0,0.1246403,0.15883099,0.0
17.0,78.0,2019,11,24,0.0,-0.00040783587999999995,0.0,0.0,-0.0005919819,0.0,0.0,0.24666485,0.2710347,3.7783757000000005e-06
17.0,77.5,2019,4,4,1.1604279e-06,-0.00027161970000000004,0.0,0.0,-0.0009554557,0.0,1.5120022e-06,0.24857362,0.2984839,0.0
17.5,77.25,2019,7,3,2.959324e-05,-0.00029738732999999996,0.9717394,0.0005779973999999999,-0.00020924438000000003,0.0700711,0.0006074235,0.41957724,0.38396856,3.7783757000000005e-06
17.5,77.75,2018,12,8,3.0028168e-05,-0.00023658795,0.0,3.7248246e-06,-0.0005435568,0.0024411678,3.434578e-05,0.20014432,0.22397548,9.750947e-07
17.5,77.5,2018,6,20,4.8596412e-05,-0.00037320168,0.10001069,2.04877e-05,-0.00057118334,0.0,6.869156e-05,0.29461235,0.2817071,9.750947e-07
17.0,77.0,2018,5,16,4.1053165e-05,-0.00043344634000000003,0.0,0.0,-0.0008947127499999999,0.0,4.1041990000000004e-05,0.29341397,0.30995664,4.8754737e-07
17.75,77.25,2018,1,18,0.0,-0.00024971677000000005,0.0,0.0,-0.0007194889999999999,0.0,0.0,0.22424158,0.25814247,6.2161125000000005e-06
17.75,78.0,2019,12,27,6.1942264e-05,-0.00017058325,0.0,0.0,-0.0003171728,0.0070827007,6.242701999999999e-05,0.24029616,0.2778926,7.1912073e-06
17.75,77.75,2018,11,30,0.0,-0.00026800466,0.0,0.0,-0.0006927479400000001,0.0,0.0,0.21700191,0.25652438,9.750947e-07
17.0,77.75,2019,3,25,0.0,-0.00030044766,0.0,0.0,-0.0008975463,0.00024068355999999998,0.0,0.1922313,0.23982933,0.0
17.0,77.25,2018,6,12,1.6392209e-05,-0.00045487774000000004,0.10001069,4.1397288e-07,-0.0006800365499999999,0.0,1.6632955999999998e-05,0.46624604,0.465037,4.8754737e-07
18.0,77.25,2018,11,4,3.8441736e-05,-0.00018337922999999998,0.0,4.1397288e-07,-0.000599105,0.028193474,3.866572e-05,0.27558035,0.28522953,7.310881999999999e-07
17.75,77.0,2018,6,9,0.00014187256,-0.00029708223999999996,0.10001069,8.484814e-06,-0.00040066236000000006,0.028571606,0.00014969567,0.45783270000000004,0.45479685,1.9501895e-06
17.0,77.5,2019,1,3,0.0,-0.00023043035,0.0,0.0,-0.00055347406,0.0,0.0,0.26383132,0.3107803,4.8754737e-07
17.0,77.25,2019,3,17,0.0,-0.00018751203999999998,0.0,0.0,-0.0008716710000000001,0.0,0.0,0.2459236,0.28805682,0.0
17.25,78.0,2018,6,30,6.3828193e-06,-0.0002546262,0.0,2.4833716e-06,-0.00046699357,0.010383487,9.072479e-06,0.3658973,0.31837425,7.310881999999999e-07
17.75,77.75,2018,10,18,0.0,-0.00029100786,0.0,1.4486723e-06,-0.00039584150000000003,0.0007220506699999999,1.9441359e-06,0.37906092,0.29742077,1.9501895e-06
18.0,77.5,2019,3,26,0.0,-0.0002819841,0.0,0.0,-0.0009336339,0.0,0.0,0.24963608,0.2932032,0.0
17.5,78.0,2019,10,27,4.2939093000000005e-05,-0.00046697108,0.0,0.0,-0.00054288784,0.00024068355999999998,4.2337924000000006e-05,0.43250614,0.44009960000000004,2.7668662e-05
18.0,77.25,2018,10,20,0.0,-0.00022742551,0.0,0.0,-0.0007858202000000001,0.0,0.0,0.27614868,0.28625765,7.310881999999999e-07
17.0,77.0,2018,6,21,7.441779599999999e-05,-0.00034185892,0.10001069,6.539468000000001e-05,-0.00048295164000000006,0.011002302,0.00014019106000000002,0.42336386,0.38371152,9.750947e-07
17.25,77.0,2019,4,12,0.0,-0.00033619136,0.0,0.0,-0.0009552196000000001,0.0,0.0,0.27060154,0.29511338,0.0
