,cp,lsp,swvl1,ro,sd,lsp-1,lsp-2,lsp-3,cp-1,cp-2,cp-3,dis
0,0.00014810706,0.00012615931000000002,0.31918752,3.6744724999999996e-05,9.101106e-06,0.0014234855,5.6641572999999996e-05,4.1248386e-05,0.0005001207,9.781913e-05,0.00028881725,1315.17773437477
1,4.8081143e-05,1.2260323000000001e-05,0.3114125,3.6747984000000004e-05,7.412845e-06,0.00012615931000000002,0.0014234855,5.6641572999999996e-05,0.00014810706,0.0005001207,9.781913e-05,1262.93005371071
2,0.0001620821,2.6194161000000002e-06,0.30441856,3.723075e-05,1.4692197e-06,1.2260323000000001e-05,0.00012615931000000002,0.0014234855,4.8081143e-05,0.00014810706,0.0005001207,1220.5292968747801
3,0.0053875255,0.008273463,0.31902966,8.030846e-05,9.274028e-06,2.6194161000000002e-06,1.2260323000000001e-05,0.00012615931000000002,0.0001620821,4.8081143e-05,0.00014810706,1177.9022216794801
4,0.0013871429000000002,0.0017139822,0.36461362,4.7859369999999996e-05,8.91231e-05,0.008273463,2.6194161000000002e-06,1.2260323000000001e-05,0.0053875255,0.0001620821,4.8081143e-05,1145.09106445292
5,0.00024392259999999997,3.2430987000000003e-06,0.33859745,3.5707962999999996e-05,4.1133557e-05,0.0017139822,0.008273463,2.6194161000000002e-06,0.0013871429000000002,0.0053875255,0.0001620821,1151.06518554667
6,0.0025062128,0.00015065205,0.32977152,4.2386786e-05,1.3247345e-05,3.2430987000000003e-06,0.0017139822,0.008273463,0.00024392259999999997,0.0013871429000000002,0.0053875255,1186.1796874997901
7,0.001424775,0.00018738379000000002,0.33251253,4.0249986e-05,2.8981444e-06,0.00015065205,3.2430987000000003e-06,0.0017139822,0.0025062128,0.00024392259999999997,0.0013871429000000002,1213.8145751951
8,0.0006431604,3.3135726e-05,0.31969056,3.68671e-05,1.5944937e-07,0.00018738379000000002,0.00015065205,3.2430987000000003e-06,0.001424775,0.0025062128,0.00024392259999999997,1204.75756835916
9,0.00027040124,6.108054e-06,0.31145492,3.4665920000000004e-05,0.0,3.3135726e-05,0.00018738379000000002,0.00015065205,0.0006431604,0.001424775,0.0025062128,1168.6434326169801
10,0.0006697411999999999,1.9998944e-05,0.30474186,3.627179e-05,0.0,6.108054e-06,3.3135726e-05,0.00018738379000000002,0.00027040124,0.0006431604,0.001424775,1122.92639160136
11,0.0047925483,0.00027099566,0.31407502,5.3335392e-05,0.0,1.9998944e-05,6.108054e-06,3.3135726e-05,0.0006697411999999999,0.00027040124,0.0006431604,1077.42736816387
12,0.008459211,0.0021928642,0.34491917,8.346578000000002e-05,0.0,0.00027099566,1.9998944e-05,6.108054e-06,0.0047925483,0.0006697411999999999,0.00027040124,1039.350463867
13,0.005543034499999999,0.002697679,0.34833756,6.7455876e-05,0.0,0.0021928642,0.00027099566,1.9998944e-05,0.008459211,0.0047925483,0.0006697411999999999,1025.69970703107
14,0.0012106951,0.0012679902,0.35728243,4.3745687e-05,0.0,0.002697679,0.0021928642,0.00027099566,0.005543034499999999,0.008459211,0.0047925483,1073.6760253904301
15,0.0020196345,0.0013675705,0.34915240000000003,3.9879040000000005e-05,0.0,0.0012679902,0.002697679,0.0021928642,0.0012106951,0.005543034499999999,0.008459211,1179.6201171872901
16,0.0016321134,0.00063765026,0.34726408,3.5465247e-05,0.0,0.0013675705,0.0012679902,0.002697679,0.0020196345,0.0012106951,0.005543034499999999,1276.38818359352
17,0.0072390996,0.0035681166,0.35532528,9.066711e-05,0.0,0.00063765026,0.0013675705,0.0012679902,0.0016321134,0.0020196345,0.0012106951,1298.92028808571
18,0.0048085027,0.030627447999999998,0.41254350000000006,0.00020309555,0.00028710577,0.0035681166,0.00063765026,0.0013675705,0.0072390996,0.0016321134,0.0020196345,1284.13073730446
19,0.0038661894,0.04991595,0.42906493,0.00043080244000000007,0.00677277,0.030627447999999998,0.0035681166,0.00063765026,0.0048085027,0.0072390996,0.0016321134,1742.7751464840699
20,0.004100635,0.01586392,0.42215420000000003,0.00025602352,0.010123732,0.04991595,0.030627447999999998,0.0035681166,0.0038661894,0.0048085027,0.0072390996,3030.6315917963398
21,0.0034565858,0.0032643308,0.4144285,0.00017687288000000002,0.008392718,0.01586392,0.04991595,0.030627447999999998,0.004100635,0.0038661894,0.0048085027,4020.33715820241
22,0.0021254148000000002,0.0003225238,0.4038988,0.00013664205,0.0054601375,0.0032643308,0.01586392,0.04991595,0.0034565858,0.004100635,0.0038661894,4148.967773436761
23,0.003956447,0.0021613848,0.39545804,0.00013109666,0.0029588628000000003,0.0003225238,0.0032643308,0.01586392,0.0021254148000000002,0.0034565858,0.004100635,3745.78198242121
24,0.007419699300000001,0.00878588,0.40619758,0.00017638176,0.0017888254,0.0021613848,0.0003225238,0.0032643308,0.003956447,0.0021254148000000002,0.0034565858,3349.00488281191
25,0.0045676874,0.0035611256,0.41573507,0.00013468953,0.0019567162,0.00878588,0.0021613848,0.0003225238,0.007419699300000001,0.003956447,0.0021254148000000002,3170.6977539056898
26,0.0033442776000000003,0.0012279419999999999,0.40260798,0.00010795767,0.0016647081,0.0035611256,0.00878588,0.0021613848,0.0045676874,0.007419699300000001,0.003956447,3095.65527343695
27,0.0020319942999999997,0.006030506999999999,0.4086955,0.00012144076999999999,0.0014662563,0.0012279419999999999,0.0035611256,0.00878588,0.0033442776000000003,0.0045676874,0.007419699300000001,2994.49755859322
28,0.0022751053,0.0014916082,0.39930043,0.00011504298999999999,0.001151822,0.006030506999999999,0.0012279419999999999,0.0035611256,0.0020319942999999997,0.0033442776000000003,0.0045676874,2825.5600585932502
29,0.0008714666499999999,0.0011143757000000002,0.3920455,9.515777e-05,0.0006830260000000001,0.0014916082,0.006030506999999999,0.0012279419999999999,0.0022751053,0.0020319942999999997,0.0033442776000000003,2645.8728027339102
30,0.00041875802000000006,2.9270383e-05,0.37558806,8.492126e-05,0.0002734337,0.0011143757000000002,0.0014916082,0.006030506999999999,0.0008714666499999999,0.0022751053,0.0020319942999999997,2514.5021972651803
31,0.0003105332,5.433784000000001e-06,0.36197978,8.129878000000001e-05,7.450663499999999e-05,2.9270383e-05,0.0011143757000000002,0.0014916082,0.00041875802000000006,0.0008714666499999999,0.0022751053,2390.1145019527
32,0.0022937707,7.9689285e-05,0.35678005,9.074961400000001e-05,1.548413e-05,5.433784000000001e-06,2.9270383e-05,0.0011143757000000002,0.0003105332,0.00041875802000000006,0.0008714666499999999,2251.83276367147
33,0.0035156289,0.00017041776999999998,0.35237086,8.5792795e-05,1.5753068e-06,7.9689285e-05,5.433784000000001e-06,2.9270383e-05,0.0022937707,0.0003105332,0.00041875802000000006,2121.23559570275
34,0.0075100665,0.00039726027000000003,0.37011900000000003,0.00011581882400000001,0.0,0.00017041776999999998,7.9689285e-05,5.433784000000001e-06,0.0035156289,0.0022937707,0.0003105332,2030.11645507776
35,0.0038109059999999998,0.00020201122,0.38198057,8.743815000000001e-05,0.0,0.00039726027000000003,0.00017041776999999998,7.9689285e-05,0.0075100665,0.0035156289,0.0022937707,1987.80871581996
36,3.0106243e-05,1.1900138999999999e-06,0.3625139,6.900217e-05,0.0,0.00020201122,0.00039726027000000003,0.00017041776999999998,0.0038109059999999998,0.0075100665,0.0035156289,1994.99035644496
37,0.0012088239,1.7571551999999998e-05,0.34750572,7.259659000000001e-05,0.0,1.1900138999999999e-06,0.00020201122,0.00039726027000000003,3.0106243e-05,0.0038109059999999998,0.0075100665,1996.3664550777698
38,0.0062173735,0.00019453558,0.35599756,8.131616e-05,0.0,1.7571551999999998e-05,1.1900138999999999e-06,0.00020201122,0.0012088239,3.0106243e-05,0.0038109059999999998,1953.5867919918398
39,0.0029760396999999996,5.758458e-05,0.36500856,7.587308e-05,0.0,0.00019453558,1.7571551999999998e-05,1.1900138999999999e-06,0.0062173735,0.0012088239,3.0106243e-05,1885.00378417935
40,0.011201323000000001,0.0031873875,0.3893545,0.0001317183,0.0,5.758458e-05,0.00019453558,1.7571551999999998e-05,0.0029760396999999996,0.0062173735,0.0012088239,1836.7763671871699
41,0.003428342,0.0031209083,0.40022427,8.087831500000001e-05,0.0,0.0031873875,5.758458e-05,0.00019453558,0.011201323000000001,0.0029760396999999996,0.0062173735,1859.91003417936
42,0.0017051675,0.00038387693,0.3829835,7.186279e-05,0.0,0.0031209083,0.0031873875,5.758458e-05,0.003428342,0.011201323000000001,0.0029760396999999996,1931.32543945278
43,0.0022213077,0.00027240094,0.37587988,7.034121e-05,0.0,0.00038387693,0.0031209083,0.0031873875,0.0017051675,0.003428342,0.011201323000000001,1977.0192871090198
44,0.00032775706,3.7083148e-05,0.36523995,5.7168419999999994e-05,0.0,0.00027240094,0.00038387693,0.0031209083,0.0022213077,0.0017051675,0.003428342,1963.39562988246
45,7.441171000000001e-06,2.7290485999999996e-07,0.35095116,5.5129819999999997e-05,0.0,3.7083148e-05,0.00027240094,0.00038387693,0.00032775706,0.0022213077,0.0017051675,1905.0687255856
46,1.5408114e-05,1.154477e-06,0.3379283,5.3985048e-05,0.0,2.7290485999999996e-07,3.7083148e-05,0.00027240094,7.441171000000001e-06,0.00032775706,0.0022213077,1821.03906249968
