time,cp,lsp,swvl1,ro,sd,dis
2002-04-05,0.00010231392,3.315013e-05,0.33105814,8.893712e-05,0.033797782,1080.9436820167023
2002-04-06,1.2011407999999998e-05,5.3294869999999995e-05,0.32678318,8.5059895e-05,0.03278085,1081.0476094106507
2002-04-07,1.8419042999999998e-07,5.2439814e-06,0.32345763,8.474126e-05,0.03222864,1081.0751533889286
2002-04-08,8.498554e-05,0.0007752645,0.3214013,8.860912e-05,0.031907793,1080.9360239351197
2002-04-09,0.00015203426000000002,0.00057115004,0.31834307,8.493264000000001e-05,0.031290706,1081.0128238192876
2002-04-10,0.00016369344999999998,0.00020556580000000003,0.3176312,8.230841999999999e-05,0.029530069,1081.5141523449229
2002-04-11,4.926447e-07,0.00012493288,0.3176489,8.752683e-05,0.027985256,1081.9501601632205
2002-04-12,0.0004289389,0.001037837,0.31690565,9.609762500000001e-05,0.02524036,1082.4542716287654
2002-04-13,0.002130871,0.0022503568,0.3341683,0.00010287655500000001,0.022717737,1083.4485379946302
2002-04-14,0.0018239273,0.0040501878000000005,0.36456609999999995,9.169798e-05,0.022043431000000002,1084.477891415662
2002-10-09,3.1468227000000004e-07,9.175201e-06,0.37968883,5.4972963e-05,0.0015096922,1091.3762960605736
2002-10-10,0.00043416512000000004,0.00037958904,0.37395847,6.220135000000001e-05,0.0013221961,1091.1104318900084
2002-10-11,0.00027829545,0.0009091786000000001,0.37655765,6.042589e-05,0.0011102192999999998,1091.1785971620047
2002-10-12,0.0006050502,0.010305824,0.39450893,9.347514e-05,0.0014761144,1090.0227217579748
2002-10-13,0.00034369092,0.0020891756,0.39855695,6.674187e-05,0.0033857034999999996,1091.204218941768
2002-10-14,0.00028235502999999996,0.005549865,0.4009548,7.036314500000001e-05,0.0031822738,1090.712706802833
2002-10-15,0.0002750575,0.0029743775,0.40131512,6.60079e-05,0.0021587252,1091.4788924476009
2002-10-16,0.0019775167999999997,0.0019088034,0.40045783,6.708617e-05,0.0012380625,1091.77978639593
2002-10-17,0.0038080685999999997,0.013549393,0.41674587,0.0001267483,0.0009938002,1090.2208814955447
2002-10-18,0.0034317374,0.005412773,0.41750002,8.337835e-05,0.00298491,1091.2385130154685
2002-10-19,0.0031004684999999996,0.0008210538700000001,0.40827414,6.923853e-05,0.0034246840000000003,1091.631179185806
2002-10-20,2.1584030000000002e-06,3.1011189e-06,0.39354447,6.311818e-05,0.0034486302000000003,1091.401555058763
2002-10-21,0.0011974550999999999,0.0010797743,0.39199394,7.167621e-05,0.0028310378999999997,1091.2317001484503
2002-10-22,0.0018520916000000001,0.0009919489,0.39680192,8.368381e-05,0.0020183516,1091.6163045246121
2002-10-23,0.003093375,0.0030699044,0.39676999999999996,9.196165000000001e-05,0.0016198813,1091.2570114574803
2002-10-24,0.0007901267,0.0007835589299999999,0.39521277,6.854277e-05,0.002446379,1091.5403269782846
2002-10-25,0.0026809757,0.0043330933,0.3987412,9.105268e-05,0.0026892879999999997,1090.8388464713398
2002-10-26,0.0026329162,0.00025981417,0.39915029999999996,7.909911999999999e-05,0.0029231731,1091.549027149171
2002-10-27,0.0018253904,0.0011782529,0.39011157,8.191777e-05,0.0028940588,1091.0873800552724
2002-10-28,0.0016290242,0.00043394137,0.3886656,7.260933e-05,0.0036967046999999997,1090.963225553337
2002-10-29,0.00019436453,7.0158735e-06,0.37949866,6.973622e-05,0.0038511206,1090.7377595888238
2002-10-30,0.0034977403,0.0017153161,0.39067490000000005,7.885859000000001e-05,0.0035762484000000003,1090.7156570890152
2002-10-31,0.0031983033,0.0016230621,0.4004208,8.139171999999999e-05,0.003035859,1091.2783377408914
2011-06-10,0.0015163379,0.0009331804,0.35211194,3.7499209999999996e-05,0.0003111864,1090.3495648076384
2011-06-11,0.0034392932,0.0033071102000000003,0.35774505,5.2398307e-05,0.00022521833,1090.0290098166472
2011-06-12,0.0010433575,0.0009338724,0.36049974,3.550715e-05,0.00021882635,1090.7279160151586
2011-06-13,0.0012699431,0.0025418163000000002,0.3522659,4.2743940000000005e-05,0.00028343571,1090.0827388031066
2011-06-14,0.0026798989000000003,0.0005027428,0.35336924,3.3728455e-05,0.00020771041000000002,1090.4270303125759
2011-06-15,0.0004963954,3.7236918e-05,0.34354229999999997,2.5681276e-05,0.00010380337,1090.3031744107682
2011-06-16,0.005310099,0.0018793963,0.33966976,5.266616999999999e-05,6.385861999999999e-05,1089.5182196955363
2011-06-17,0.0021949578,0.0031958325,0.36429745,4.3519412e-05,0.00010540876,1090.412170590525
2011-06-18,0.0049515925,0.014754743,0.39840624,0.00012545024,0.0003606591,1089.3755471770128
2011-06-19,0.0043473504,0.0009551353,0.39363977,4.5973276e-05,0.0013407887,1091.4980811992166
2011-06-20,0.0013776976999999998,0.00046250614,0.37632072,3.548817e-05,0.0007249852,1091.2704912824295
2011-06-21,0.0010560689,0.00013614056,0.36632526,3.4550907e-05,0.00024139088,1091.0942717347964
2011-06-22,0.0060993372,0.0020636427,0.36312687,6.899959e-05,6.371499e-05,1090.3449471942374
2011-06-23,0.0050337063,0.0029079565000000003,0.38699532,6.826357e-05,0.00021528527999999998,1091.1428049450133
2011-06-24,0.0019839914,0.000764476,0.37655029999999995,4.7597056000000005e-05,0.00040127538,1091.2762690681668
2011-06-25,0.0004902541,0.0011190579,0.3619755,3.979073e-05,0.00031378973,1090.7637188325118
2011-06-26,0.00055264955,0.0014707524,0.35858762,4.1618452e-05,0.000116891126,1090.6170496123527
2011-06-27,1.1618444999999999e-06,1.62363e-06,0.33974367,3.1691496e-05,9.544903e-05,1090.202011083046
2011-06-28,9.940071e-07,2.437346e-09,0.32125324,3.0616407e-05,4.7297613e-05,1089.5064554368716
2011-06-29,0.0029489303000000003,0.0015128365,0.31581348,4.3883894e-05,4.4421292999999995e-05,1088.8298542723194
2011-06-30,0.0034338678000000004,0.014329563,0.3772763,0.00014881701000000002,0.00015289587999999999,1088.803436880363
2011-07-01,0.006989609,0.0013889798,0.3795775,6.0828669999999994e-05,0.00038556958,1090.959745286814
2011-07-02,0.0022418345,0.00030899796,0.3755595,4.3609016e-05,0.0005140909999999999,1091.2734786512203
